Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
31.0,62.0,8.0,8.0,clear,1029.76,9.0,Summer,7.5,coastal,Sunny
26.0,53.0,5.0,20.0,partly cloudy,1003.25,3.0,Winter,7.0,coastal,Cloudy
28.0,59.0,9.0,7.0,clear,1025.05,11.0,,,coastal,Sunny
38.0,20.0,2.5,9.0,clear,1010.57,7.0,Summer,5.5,,Sunny
16.0,,11.5,,overcast,1174.96,14.0,Winter,11.5,coastal,Snowy
48.0,32.0,10.0,40.0,cloudy,926.12,1.0,Spring,18.5,mountain,Rainy
36.0,61.0,4.5,10.0,partly cloudy,1018.51,11.0,Winter,9.5,mountain,Sunny
77.0,97.0,,106.0,clear,1027.63,14.0,Summer,,coastal,Sunny
25.0,89.0,16.0,87.0,overcast,992.15,0.0,,,inland,Rainy
24.0,54.0,,4.0,,1015.46,5.0,Autumn,8.5,mountain,Sunny
11.0,78.0,9.5,30.0,partly cloudy,1014.69,3.0,,9.0,inland,Cloudy
30.0,61.0,14.0,33.0,partly cloudy,1001.84,3.0,,7.5,mountain,Cloudy
,97.0,16.0,69.0,overcast,986.16,1.0,Winter,4.0,mountain,Snowy
32.0,91.0,6.5,59.0,overcast,992.79,0.0,Spring,1.5,coastal,Rainy
16.0,64.0,,16.0,overcast,1008.27,2.0,Spring,6.5,coastal,Cloudy
0.0,88.0,12.5,77.0,overcast,989.89,1.0,Winter,3.5,inland,Snowy
36.0,48.0,1.0,16.0,partly cloudy,1028.38,,Spring,8.0,inland,Sunny
44.0,30.0,9.5,19.0,clear,1020.11,5.0,Winter,10.0,inland,
27.0,62.0,,18.0,partly cloudy,,1.0,Summer,7.0,mountain,Cloudy
23.0,91.0,16.0,92.0,overcast,1006.15,0.0,Winter,1.0,inland,Rainy
0.0,81.0,11.5,74.0,,981.64,0.0,Winter,1.5,mountain,Snowy
20.0,60.0,3.0,2.0,partly cloudy,,6.0,Autumn,8.0,,Sunny
2.0,56.0,8.5,59.0,overcast,879.52,11.0,Winter,9.0,coastal,Snowy
23.0,88.0,9.0,51.0,,,1.0,Summer,3.0,,Rainy
32.0,67.0,,81.0,overcast,1004.8,3.0,Spring,1.0,mountain,Rainy
34.0,97.0,2.0,97.0,partly cloudy,1006.49,,Winter,3.5,,Cloudy
14.0,55.0,8.5,44.0,partly cloudy,1019.66,4.0,Summer,,mountain,Cloudy
40.0,35.0,8.0,3.0,clear,,11.0,Spring,6.5,inland,Sunny
25.0,66.0,18.0,,overcast,995.58,3.0,Summer,1.5,coastal,Rainy
,72.0,12.0,46.0,cloudy,857.47,5.0,,19.5,coastal,
23.0,62.0,14.5,24.0,partly cloudy,1005.56,2.0,Autumn,5.5,inland,Cloudy
20.0,93.0,5.0,109.0,overcast,1000.64,6.0,Summer,8.5,coastal,Cloudy
21.0,62.0,12.5,27.0,partly cloudy,1004.44,4.0,Winter,7.5,mountain,Cloudy
32.0,,7.0,49.0,,1000.53,4.0,Winter,7.5,coastal,Cloudy
1.0,64.0,6.5,72.0,overcast,992.48,,,2.5,inland,Snowy
,70.0,,49.0,overcast,1002.8,1.0,Spring,8.0,inland,Cloudy
27.0,29.0,2.5,,clear,1020.81,7.0,Summer,7.5,,Sunny
4.0,68.0,4.5,54.0,overcast,984.57,,Winter,2.5,mountain,Snowy
,104.0,25.5,79.0,partly cloudy,,2.0,Autumn,3.0,coastal,Rainy
-9.0,86.0,2.0,69.0,overcast,995.02,1.0,Winter,4.0,mountain,Snowy
25.0,37.0,0.0,5.0,clear,1014.6,5.0,Winter,8.5,inland,Sunny
44.0,58.0,,4.0,partly cloudy,1029.16,11.0,Summer,5.5,inland,Sunny
10.0,,,37.0,partly cloudy,1010.57,,Winter,8.0,coastal,Cloudy
74.0,93.0,5.0,87.0,partly cloudy,,13.0,Summer,1.5,inland,Sunny
30.0,85.0,3.0,109.0,clear,,12.0,Spring,10.5,inland,Sunny
23.0,69.0,11.5,16.0,partly cloudy,1019.63,2.0,Autumn,6.5,coastal,Cloudy
,40.0,9.5,15.0,clear,1014.49,10.0,Spring,,mountain,Sunny
22.0,33.0,3.0,16.0,clear,1029.91,6.0,Autumn,8.5,mountain,
28.0,55.0,1.0,,partly cloudy,1009.57,,Winter,5.5,coastal,Cloudy
23.0,74.0,19.5,92.0,overcast,998.93,1.0,Winter,,,
13.0,96.0,16.5,80.0,overcast,1005.74,3.0,Winter,2.0,mountain,Rainy
17.0,87.0,33.5,103.0,overcast,1019.15,13.0,Winter,1.5,inland,Cloudy
33.0,48.0,1.5,6.0,,1017.2,10.0,Autumn,6.0,inland,
10.0,53.0,14.0,43.0,partly cloudy,1003.53,1.0,,7.5,inland,Cloudy
25.0,95.0,13.5,89.0,overcast,991.58,1.0,Spring,2.5,coastal,Rainy
-7.0,,6.0,82.0,overcast,987.47,0.0,Winter,3.0,mountain,Snowy
31.0,56.0,4.0,10.0,partly cloudy,1005.17,4.0,Winter,7.0,,Cloudy
-9.0,75.0,0.0,72.0,partly cloudy,,1.0,Winter,4.5,inland,Snowy
31.0,94.0,10.5,93.0,partly cloudy,1015.07,1.0,,4.5,mountain,Rainy
36.0,44.0,9.0,7.0,partly cloudy,1011.22,11.0,Winter,6.5,coastal,Sunny
18.0,75.0,11.0,19.0,partly cloudy,1010.02,1.0,Spring,7.5,,Cloudy
39.0,36.0,10.0,3.0,partly cloudy,,7.0,Spring,5.5,inland,Sunny
9.0,105.0,19.0,85.0,overcast,1013.12,3.0,,,coastal,Cloudy
35.0,36.0,8.5,8.0,,1025.5,11.0,Autumn,7.0,inland,Sunny
15.0,58.0,11.5,42.0,partly cloudy,,2.0,,8.5,mountain,Cloudy
17.0,98.0,9.5,88.0,overcast,1017.94,0.0,Autumn,,,Rainy
,36.0,8.5,87.0,cloudy,1076.76,2.0,Spring,10.5,inland,Rainy
33.0,,12.5,85.0,clear,1025.58,12.0,Summer,8.5,mountain,Sunny
22.0,74.0,14.0,31.0,,1018.24,4.0,Winter,,coastal,Cloudy
24.0,33.0,5.5,5.0,clear,1013.74,,Autumn,6.0,mountain,
44.0,76.0,18.5,105.0,overcast,1005.66,,,3.0,mountain,Rainy
12.0,100.0,43.0,109.0,partly cloudy,1018.6,8.0,Summer,3.0,mountain,Rainy
-8.0,79.0,14.0,90.0,overcast,998.03,0.0,Winter,4.5,,Snowy
-10.0,72.0,12.5,52.0,,986.99,0.0,Winter,1.5,mountain,Snowy
11.0,73.0,7.0,10.0,,1019.01,,Winter,8.0,mountain,Cloudy
-3.0,81.0,16.5,88.0,partly cloudy,996.16,1.0,Winter,3.0,mountain,Snowy
,51.0,12.5,36.0,cloudy,966.19,2.0,Autumn,19.0,,Rainy
10.0,70.0,17.5,74.0,partly cloudy,,2.0,Summer,2.0,inland,
30.0,60.0,1.0,41.0,partly cloudy,1012.67,3.0,Spring,8.5,coastal,Cloudy
10.0,63.0,2.5,23.0,partly cloudy,1008.83,3.0,Spring,7.5,inland,Cloudy
3.0,80.0,18.5,53.0,overcast,995.4,,Winter,4.5,inland,
13.0,79.0,6.0,61.0,partly cloudy,1000.66,2.0,Winter,2.5,coastal,Rainy
20.0,93.0,5.0,89.0,overcast,996.52,2.0,Spring,2.5,coastal,
,72.0,7.5,28.0,,1015.34,3.0,Winter,5.5,mountain,Cloudy
41.0,24.0,5.5,10.0,partly cloudy,1010.64,10.0,Summer,,coastal,Sunny
,,,87.0,overcast,982.59,1.0,Winter,3.0,mountain,Snowy
32.0,51.0,11.0,17.0,partly cloudy,1008.63,1.0,Winter,7.5,inland,Cloudy
29.0,74.0,11.5,17.0,partly cloudy,1019.18,1.0,Summer,7.0,,Cloudy
-5.0,65.0,10.5,81.0,overcast,992.86,1.0,Winter,5.0,mountain,Snowy
21.0,85.0,7.0,72.0,partly cloudy,1002.94,1.0,Winter,3.0,coastal,Rainy
28.0,45.0,5.5,,clear,1016.57,5.0,Spring,9.0,mountain,Sunny
32.0,88.0,14.5,,overcast,1008.32,2.0,Autumn,4.5,mountain,Rainy
76.0,93.0,15.0,106.0,clear,1020.17,0.0,Spring,,inland,Sunny
2.0,82.0,3.0,,overcast,986.34,,Winter,,mountain,Snowy
99.0,108.0,13.0,105.0,clear,1016.03,13.0,Spring,4.5,coastal,Sunny
53.0,79.0,8.0,,,1012.21,0.0,Winter,9.0,inland,Sunny
,93.0,7.5,74.0,overcast,999.99,0.0,,1.0,mountain,Snowy
,81.0,1.5,97.0,overcast,1003.38,4.0,Spring,12.5,coastal,Cloudy
-1.0,81.0,18.0,60.0,,996.7,1.0,Winter,4.5,mountain,Snowy
-9.0,95.0,12.0,98.0,,998.66,1.0,Winter,3.0,inland,Snowy
31.0,,,68.0,partly cloudy,1016.65,3.0,Winter,4.0,,Rainy
31.0,78.0,0.5,25.0,overcast,1017.49,4.0,,,inland,
2.0,78.0,9.5,71.0,,990.62,0.0,Winter,3.0,inland,Snowy
9.0,75.0,12.5,99.0,partly cloudy,1142.34,0.0,Autumn,18.0,inland,Rainy
27.0,91.0,13.5,75.0,,998.73,,Spring,2.5,coastal,Rainy
15.0,55.0,14.0,11.0,partly cloudy,1009.66,2.0,Winter,7.5,coastal,Cloudy
6.0,25.0,13.5,38.0,overcast,,12.0,,16.0,coastal,Rainy
33.0,52.0,9.0,,clear,1028.66,6.0,Spring,9.0,coastal,Sunny
26.0,50.0,11.0,14.0,partly cloudy,1006.46,4.0,Winter,7.0,mountain,Cloudy
28.0,76.0,11.0,30.0,partly cloudy,1003.14,1.0,,8.0,,Cloudy
26.0,47.0,1.0,0.0,clear,1020.91,11.0,,9.0,mountain,Sunny
,86.0,1.5,,overcast,999.48,1.0,Winter,1.0,inland,Snowy
19.0,73.0,12.0,33.0,partly cloudy,1002.0,2.0,Winter,6.5,mountain,Cloudy
24.0,45.0,1.5,22.0,cloudy,1035.56,6.0,Autumn,19.5,coastal,
13.0,65.0,15.0,93.0,overcast,1014.75,3.0,Winter,3.0,inland,Rainy
12.0,68.0,14.0,,partly cloudy,1011.71,2.0,Summer,4.5,inland,Rainy
34.0,36.0,6.0,6.0,partly cloudy,1017.48,7.0,Summer,9.5,inland,Sunny
34.0,79.0,12.0,95.0,overcast,1000.16,2.0,Spring,3.5,,Rainy
-7.0,,17.5,76.0,,,,Winter,4.5,mountain,Snowy
30.0,74.0,12.5,48.0,partly cloudy,1003.07,2.0,,8.5,mountain,Cloudy
-8.0,72.0,15.5,89.0,partly cloudy,,1.0,Winter,4.5,mountain,Snowy
12.0,72.0,5.5,87.0,partly cloudy,1023.61,8.0,Autumn,14.0,mountain,Sunny
,66.0,1.0,46.0,overcast,1007.59,4.0,Autumn,7.0,coastal,Cloudy
24.0,54.0,7.5,20.0,overcast,1018.31,3.0,Summer,6.0,coastal,Cloudy
,51.0,3.0,,partly cloudy,1018.09,,Autumn,8.5,mountain,Cloudy
-8.0,96.0,16.5,68.0,overcast,,0.0,Winter,3.0,inland,Snowy
0.0,66.0,15.0,78.0,overcast,991.48,0.0,Winter,,,Snowy
29.0,49.0,,17.0,,1027.96,8.0,Spring,9.0,inland,Sunny
1.0,86.0,12.0,81.0,overcast,980.48,1.0,Winter,2.5,inland,Snowy
33.0,48.0,3.0,13.0,clear,1011.74,11.0,Summer,9.5,coastal,Sunny
28.0,44.0,8.5,12.0,clear,1010.06,,Autumn,6.5,inland,Sunny
-6.0,,,89.0,overcast,998.27,0.0,Winter,1.5,mountain,Snowy
-4.0,76.0,13.0,60.0,overcast,989.56,0.0,,3.0,mountain,
31.0,82.0,12.5,74.0,overcast,1003.19,2.0,,3.0,inland,Rainy
42.0,45.0,7.0,17.0,clear,1011.0,8.0,,5.5,coastal,Sunny
0.0,69.0,4.0,86.0,,989.23,1.0,Winter,1.5,inland,Snowy
44.0,89.0,11.0,77.0,clear,1023.68,4.0,Winter,7.0,coastal,Sunny
,,11.5,86.0,,,0.0,Winter,3.0,inland,Rainy
30.0,71.0,18.0,50.0,overcast,1006.28,0.0,Summer,4.5,mountain,Rainy
23.0,62.0,1.0,9.0,clear,1025.54,10.0,Autumn,7.5,mountain,Sunny
3.0,96.0,13.0,51.0,overcast,989.09,1.0,Winter,1.5,inland,Snowy
48.0,36.0,4.5,29.0,partly cloudy,953.81,3.0,Spring,13.0,inland,Sunny
30.0,65.0,3.5,0.0,clear,1022.13,10.0,Winter,8.5,coastal,Sunny
20.0,40.0,0.5,18.0,clear,1028.73,9.0,Spring,7.0,mountain,Sunny
22.0,68.0,,64.0,,,2.0,Summer,5.0,mountain,Rainy
32.0,77.0,13.5,103.0,clear,1020.82,5.0,Autumn,6.0,coastal,Sunny
25.0,53.0,,12.0,clear,1026.52,8.0,Autumn,,coastal,Sunny
,72.0,2.0,19.0,cloudy,988.15,9.0,Summer,18.0,coastal,Rainy
26.0,65.0,4.5,12.0,clear,1011.24,,Spring,9.0,inland,Sunny
2.0,75.0,19.0,87.0,overcast,980.07,0.0,Winter,,mountain,Snowy
29.0,35.0,7.5,7.0,clear,1011.77,7.0,Spring,9.5,inland,
,,19.0,59.0,partly cloudy,980.18,1.0,Winter,2.0,inland,Snowy
-2.0,66.0,2.5,,overcast,993.63,1.0,Winter,3.5,inland,Snowy
22.0,32.0,6.5,,,1022.61,8.0,,6.0,inland,
42.0,65.0,7.5,,,1028.98,6.0,Winter,6.0,mountain,Sunny
37.0,35.0,,,partly cloudy,1023.79,7.0,Autumn,,mountain,Sunny
11.0,78.0,2.0,21.0,overcast,1008.58,2.0,Spring,7.0,inland,Cloudy
37.0,63.0,3.5,45.0,,965.15,10.0,Autumn,,,Rainy
,99.0,43.0,79.0,partly cloudy,,13.0,Winter,3.5,mountain,Snowy
28.0,44.0,5.0,,clear,1020.06,7.0,Winter,6.0,mountain,Sunny
27.0,,3.5,49.0,partly cloudy,1053.93,5.0,Spring,11.5,inland,Rainy
14.0,97.0,8.5,89.0,overcast,1016.67,3.0,Autumn,2.5,,Rainy
32.0,42.0,0.5,4.0,,1025.88,,,9.5,inland,
27.0,76.0,7.0,23.0,overcast,1187.46,7.0,Autumn,15.5,coastal,Snowy
43.0,48.0,4.5,10.0,clear,1019.05,11.0,Autumn,5.5,inland,Sunny
23.0,90.0,18.5,64.0,overcast,998.47,3.0,Spring,3.5,mountain,Rainy
2.0,86.0,12.5,53.0,partly cloudy,989.86,0.0,Winter,5.0,mountain,Snowy
1.0,100.0,13.0,96.0,overcast,986.26,11.0,Winter,2.5,,Snowy
7.0,85.0,27.5,76.0,overcast,1017.7,3.0,Autumn,7.0,mountain,
32.0,66.0,2.0,19.0,partly cloudy,1012.71,2.0,Summer,8.0,coastal,Cloudy
12.0,71.0,19.0,87.0,overcast,994.43,0.0,Summer,3.0,mountain,Rainy
10.0,73.0,,44.0,partly cloudy,1004.37,2.0,Autumn,6.5,coastal,Cloudy
32.0,75.0,9.0,28.0,,1014.35,3.0,Autumn,8.5,inland,Cloudy
23.0,67.0,9.0,17.0,clear,1013.33,9.0,,7.5,coastal,Sunny
-24.0,106.0,,71.0,overcast,987.01,6.0,Winter,1.0,inland,Snowy
35.0,68.0,1.5,9.0,partly cloudy,1013.93,7.0,Spring,9.5,coastal,Sunny
4.0,89.0,9.5,90.0,overcast,991.74,0.0,Winter,1.5,mountain,Snowy
18.0,57.0,11.0,30.0,overcast,1019.53,4.0,Summer,7.5,coastal,
36.0,65.0,7.5,53.0,,,7.0,Autumn,,mountain,Rainy
26.0,63.0,13.0,10.0,partly cloudy,1014.41,1.0,Summer,5.5,mountain,Cloudy
27.0,65.0,13.0,83.0,partly cloudy,1002.82,0.0,Winter,,coastal,Rainy
26.0,91.0,18.0,57.0,overcast,1012.66,1.0,Summer,4.5,coastal,Rainy
21.0,74.0,8.5,88.0,overcast,1011.9,7.0,Spring,2.0,mountain,Cloudy
31.0,39.0,0.5,8.0,clear,1024.5,6.0,Summer,7.0,mountain,Sunny
-1.0,67.0,5.0,50.0,overcast,,0.0,Winter,1.0,inland,Snowy
77.0,79.0,12.5,80.0,clear,1015.95,,Spring,5.5,mountain,Sunny
11.0,108.0,29.0,109.0,partly cloudy,1004.96,7.0,Autumn,,coastal,Cloudy
32.0,60.0,3.5,,partly cloudy,1000.76,1.0,Summer,7.5,coastal,Cloudy
,95.0,14.5,50.0,overcast,984.41,0.0,,1.5,,Snowy
-6.0,,13.0,53.0,overcast,989.01,0.0,Winter,,inland,
34.0,61.0,1.0,,partly cloudy,1015.83,3.0,Summer,6.5,,Cloudy
14.0,74.0,4.5,31.0,overcast,1018.2,4.0,Summer,6.5,coastal,Cloudy
2.0,86.0,12.0,98.0,overcast,988.82,0.0,Winter,6.0,mountain,Snowy
-1.0,29.0,6.0,84.0,,819.12,5.0,Winter,18.5,inland,Snowy
,27.0,5.5,8.0,clear,1025.79,9.0,Winter,7.5,inland,
43.0,39.0,8.5,19.0,clear,1024.21,7.0,Autumn,8.5,inland,Sunny
18.0,92.0,,76.0,partly cloudy,1005.23,4.0,Summer,1.0,inland,Cloudy
35.0,96.0,30.0,80.0,overcast,1015.2,3.0,,1.5,coastal,Rainy
,49.0,3.0,57.0,cloudy,932.93,3.0,,,coastal,Snowy
32.0,91.0,13.5,91.0,,,3.0,Summer,,coastal,Rainy
24.0,55.0,8.5,,overcast,1009.07,3.0,Summer,6.0,coastal,Cloudy
11.0,75.0,,96.0,overcast,1000.39,3.0,Autumn,4.5,mountain,Rainy
17.0,79.0,,83.0,overcast,995.98,13.0,,,,Rainy
25.0,67.0,18.0,50.0,overcast,995.08,1.0,Winter,5.0,inland,Rainy
39.0,29.0,6.0,,,1013.9,11.0,Summer,5.5,mountain,
34.0,61.0,5.0,13.0,clear,1023.75,10.0,Winter,7.0,inland,Sunny
,78.0,2.5,85.0,overcast,961.22,,Spring,19.5,mountain,Sunny
-5.0,73.0,14.0,72.0,overcast,981.77,1.0,Winter,4.0,mountain,Snowy
3.0,90.0,13.5,76.0,overcast,991.0,1.0,Winter,3.5,inland,
43.0,,4.0,3.0,partly cloudy,1025.9,,Summer,8.0,coastal,Sunny
,90.0,17.0,77.0,overcast,,,Summer,4.5,,Rainy
24.0,64.0,2.5,3.0,clear,1025.63,9.0,Spring,9.5,inland,Sunny
42.0,57.0,0.0,0.0,clear,1023.56,,Spring,5.5,inland,Sunny
22.0,86.0,11.5,69.0,overcast,990.64,1.0,Summer,1.0,mountain,Rainy
13.0,79.0,11.0,62.0,overcast,997.74,,Autumn,5.0,mountain,Rainy
1.0,83.0,1.0,53.0,,990.02,1.0,Winter,,inland,Snowy
-3.0,93.0,17.0,51.0,overcast,,0.0,,,mountain,Snowy
31.0,45.0,4.5,18.0,partly cloudy,1024.38,6.0,Spring,6.5,coastal,Sunny
42.0,28.0,14.5,15.0,cloudy,938.78,,,2.0,inland,Snowy
32.0,82.0,13.5,71.0,partly cloudy,999.87,0.0,Summer,3.5,coastal,Rainy
-15.0,59.0,14.0,12.0,cloudy,1030.61,12.0,Autumn,17.0,mountain,Sunny
24.0,75.0,9.5,68.0,overcast,992.93,1.0,Spring,5.0,inland,Rainy
17.0,61.0,13.0,,overcast,1007.38,2.0,Winter,5.0,inland,Rainy
15.0,60.0,5.0,44.0,partly cloudy,1000.74,1.0,Summer,9.0,inland,Cloudy
5.0,39.0,3.5,15.0,overcast,1013.8,11.0,Autumn,4.0,mountain,Rainy
31.0,76.0,10.0,55.0,overcast,1004.39,2.0,Autumn,5.0,coastal,Rainy
31.0,31.0,1.0,2.0,clear,,9.0,Spring,9.0,mountain,Sunny
15.0,61.0,10.0,,cloudy,883.56,11.0,Spring,9.5,inland,Sunny
23.0,75.0,19.5,91.0,overcast,1011.15,1.0,Autumn,2.5,mountain,Rainy
38.0,88.0,1.5,100.0,clear,1028.91,9.0,Winter,7.5,mountain,Sunny
10.0,77.0,,75.0,overcast,1005.19,5.0,Autumn,,coastal,Rainy
28.0,,0.5,19.0,partly cloudy,1019.36,5.0,Winter,8.5,mountain,Sunny
31.0,62.0,6.5,,overcast,1003.32,1.0,Summer,3.5,mountain,Rainy
24.0,31.0,2.0,13.0,clear,1019.3,7.0,Winter,7.0,inland,Sunny
32.0,99.0,12.5,87.0,partly cloudy,1016.85,0.0,Summer,2.0,mountain,
-13.0,65.0,10.5,62.0,cloudy,873.6,,Autumn,10.5,coastal,Snowy
-7.0,63.0,0.0,73.0,partly cloudy,985.62,1.0,Winter,4.0,,Snowy
-2.0,95.0,3.0,79.0,overcast,984.86,,Winter,2.0,mountain,Snowy
-8.0,60.0,7.5,89.0,overcast,991.94,1.0,Winter,1.5,inland,Snowy
37.0,74.0,12.0,73.0,partly cloudy,1002.92,,Summer,1.5,mountain,Cloudy
-7.0,60.0,3.0,72.0,overcast,991.62,0.0,Winter,1.5,mountain,Snowy
43.0,61.0,,19.0,clear,1025.04,7.0,Summer,7.5,mountain,Sunny
14.0,86.0,9.0,59.0,overcast,1019.31,1.0,Winter,1.5,mountain,Rainy
31.0,66.0,9.0,,clear,1016.11,9.0,Spring,6.5,coastal,Sunny
2.0,74.0,14.0,59.0,overcast,980.99,0.0,Winter,1.5,mountain,Snowy
43.0,66.0,,16.0,partly cloudy,1013.71,8.0,Summer,6.0,mountain,Sunny
-15.0,,12.0,41.0,partly cloudy,805.58,10.0,Summer,7.5,coastal,Rainy
44.0,24.0,4.0,6.0,clear,1010.87,8.0,Autumn,8.0,coastal,Sunny
,54.0,11.5,22.0,partly cloudy,1005.23,,,8.5,,Cloudy
,55.0,8.5,,clear,1021.61,,Summer,5.0,coastal,Sunny
21.0,,12.5,108.0,clear,1026.64,6.0,Summer,11.5,inland,Sunny
16.0,70.0,7.5,29.0,overcast,1019.3,2.0,Autumn,,mountain,Cloudy
-2.0,104.0,19.0,108.0,overcast,,13.0,Winter,6.0,inland,
11.0,70.0,7.5,72.0,overcast,1019.74,0.0,Winter,3.0,mountain,Rainy
32.0,52.0,14.5,24.0,partly cloudy,1009.8,4.0,Winter,7.0,inland,
29.0,73.0,14.5,60.0,overcast,1011.14,1.0,Summer,1.5,inland,Rainy
3.0,99.0,2.5,,,,0.0,Winter,3.5,inland,Snowy
-3.0,,0.5,85.0,overcast,,1.0,Winter,1.5,inland,Snowy
32.0,39.0,2.0,9.0,clear,1028.62,6.0,Winter,10.0,inland,Sunny
14.0,77.0,,,partly cloudy,1008.59,1.0,,8.0,inland,Cloudy
22.0,43.0,7.0,,,1026.27,5.0,,8.5,inland,
19.0,35.0,8.0,32.0,overcast,1123.4,10.0,Spring,,coastal,Cloudy
21.0,66.0,5.5,36.0,overcast,1003.38,4.0,Summer,8.5,coastal,Cloudy
4.0,60.0,,95.0,overcast,983.75,1.0,Winter,4.5,mountain,Snowy
31.0,73.0,12.0,80.0,overcast,1010.07,0.0,Spring,2.5,coastal,Rainy
20.0,90.0,24.5,73.0,partly cloudy,996.85,14.0,Winter,1.5,inland,Rainy
4.0,87.0,4.5,66.0,overcast,998.15,1.0,Winter,1.0,inland,Snowy
-1.0,86.0,14.0,96.0,,986.79,0.0,Winter,4.5,inland,
-9.0,60.0,,,overcast,984.62,0.0,Winter,2.5,inland,Snowy
37.0,45.0,9.5,13.0,clear,1025.5,10.0,,5.5,coastal,Sunny
26.0,46.0,3.0,5.0,clear,1027.59,7.0,Autumn,7.5,,Sunny
34.0,69.0,12.0,19.0,overcast,1007.67,3.0,Winter,5.5,mountain,Cloudy
-16.0,58.0,10.0,36.0,cloudy,1004.13,14.0,Autumn,17.5,inland,Cloudy
28.0,51.0,9.0,3.0,clear,1012.02,5.0,Summer,5.5,coastal,Sunny
18.0,70.0,6.0,67.0,overcast,990.87,3.0,Spring,3.5,inland,Rainy
33.0,64.0,12.0,75.0,partly cloudy,1019.16,1.0,Summer,3.5,mountain,
3.0,,4.0,56.0,overcast,,0.0,Winter,2.0,mountain,Snowy
13.0,68.0,,69.0,overcast,1013.28,2.0,,2.0,inland,Rainy
-4.0,74.0,7.0,63.0,,989.74,,Winter,2.0,inland,Snowy
,53.0,2.0,47.0,partly cloudy,1006.09,3.0,Winter,,inland,Cloudy
16.0,70.0,11.0,32.0,,1012.13,1.0,Spring,7.0,,Cloudy
42.0,66.0,0.5,15.0,clear,1014.67,5.0,Summer,5.5,mountain,Sunny
,,1.5,27.0,,1142.83,3.0,Summer,11.5,mountain,Rainy
-4.0,90.0,1.0,87.0,overcast,995.53,0.0,Winter,2.5,,Snowy
,99.0,14.0,93.0,overcast,980.85,0.0,Winter,3.0,mountain,Snowy
30.0,38.0,0.5,14.0,partly cloudy,1020.62,11.0,Summer,,inland,Sunny
29.0,,6.5,54.0,overcast,1003.15,3.0,Autumn,2.5,mountain,Rainy
35.0,51.0,1.0,,partly cloudy,,10.0,Winter,9.5,coastal,Sunny
12.0,68.0,14.0,93.0,overcast,1015.66,1.0,Autumn,5.0,coastal,Rainy
-17.0,73.0,33.0,103.0,,997.89,10.0,Winter,4.0,inland,Snowy
,69.0,4.0,90.0,partly cloudy,988.68,1.0,,4.5,inland,Snowy
-15.0,34.0,2.5,,partly cloudy,1003.91,3.0,Autumn,17.5,inland,Sunny
-1.0,63.0,11.0,92.0,overcast,981.38,1.0,Winter,1.5,mountain,Snowy
51.0,75.0,10.0,100.0,partly cloudy,1018.26,10.0,Autumn,4.0,inland,Sunny
-6.0,77.0,,58.0,partly cloudy,984.59,1.0,,3.5,,Snowy
-2.0,60.0,9.5,,partly cloudy,997.74,0.0,,2.0,mountain,
,60.0,,,overcast,1013.04,2.0,,,mountain,Cloudy
-10.0,83.0,19.0,62.0,partly cloudy,997.1,0.0,Winter,4.5,mountain,Snowy
17.0,80.0,16.0,,overcast,1018.92,2.0,Summer,2.0,coastal,Rainy
31.0,92.0,19.0,71.0,,1018.69,1.0,Autumn,,,Rainy
,,4.0,38.0,partly cloudy,1015.12,1.0,,7.0,inland,Cloudy
25.0,32.0,5.5,17.0,partly cloudy,1027.27,7.0,Autumn,6.0,inland,Sunny
-10.0,98.0,9.5,61.0,overcast,990.42,0.0,Winter,5.0,inland,Snowy
12.0,84.0,,77.0,overcast,995.09,2.0,Summer,3.5,mountain,Rainy
-2.0,93.0,6.5,83.0,overcast,,0.0,,1.5,inland,
-10.0,35.0,,48.0,cloudy,1187.94,12.0,Summer,4.0,inland,Snowy
54.0,83.0,20.5,81.0,clear,1014.34,,Autumn,6.0,mountain,Sunny
37.0,28.0,7.5,,partly cloudy,1010.92,7.0,Spring,7.0,inland,
43.0,67.0,4.0,0.0,partly cloudy,1020.83,9.0,Winter,6.0,coastal,Sunny
-10.0,90.0,12.0,,partly cloudy,982.49,1.0,Winter,5.0,inland,Snowy
35.0,33.0,8.0,5.0,,1024.71,9.0,Winter,8.5,,Sunny
0.0,74.0,,89.0,overcast,,,Winter,1.5,mountain,Snowy
-6.0,82.0,11.5,51.0,overcast,989.33,1.0,Winter,3.5,mountain,Snowy
-2.0,68.0,8.5,53.0,partly cloudy,981.32,1.0,Winter,4.0,mountain,Snowy
39.0,36.0,8.5,12.0,,1028.88,8.0,Summer,6.5,mountain,Sunny
15.0,70.0,14.0,86.0,overcast,991.27,1.0,Winter,2.0,inland,Rainy
7.0,27.0,,74.0,overcast,814.28,,Spring,,inland,Cloudy
31.0,69.0,2.5,,,1012.9,4.0,Winter,5.5,inland,Cloudy
41.0,69.0,7.5,18.0,clear,1029.85,11.0,Winter,8.5,inland,
30.0,53.0,11.5,41.0,,1010.52,3.0,Winter,5.5,coastal,Cloudy
-10.0,93.0,18.0,89.0,overcast,998.25,1.0,Winter,,,Snowy
,36.0,9.0,,clear,1010.87,7.0,Autumn,7.5,coastal,Sunny
28.0,71.0,,43.0,partly cloudy,1017.99,,Winter,8.0,inland,Cloudy
30.0,71.0,7.0,58.0,overcast,1013.83,,Autumn,2.5,,Rainy
